ApName,Super Build／SS7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version,1. 1. 1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工事名,（仮称）ツルハドラッグ鳥飼店　新築工事,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
略称,ツルハドラッグ鳥飼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
結果名,結果1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
計算日時,2022/9/10 17:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=構造階高,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
層,階,構造,階高,構造階高,階高と,梁のレベル調整,,二重ｽﾗﾌﾞ,床面積,ダミー層,従属層,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,2,F,0,0,0,-0.00002,0.00023,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,3,F,0,0,0,-0.00025,0.00024,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,4,F,0,0,0,0.00075,0.00014,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=梁初期応力表,case=DSX+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
層,ﾌﾚｰﾑ,軸－軸,,符号,分割,部材長,左端M,中央M,右端M,左端Q,右端Q,左端N,右端N,左端T,右端T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,№,mm,kNm,kNm,kNm,kN,kN,kN,kN,kNm,kNm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,A,1,2,RG24,1,8080,19.3,9.9,-15.8,12.6,11.3,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,A,2,2A,RB24,1,2833,0.4,1.7,-0.3,2.7,2.6,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,B,2,2A,RGB24,1,2833,0,5.4,7.5,4.7,0.7,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,B,2A,3,RGB24,1,4368,-7.5,2.4,-15.7,-0.2,10.3,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,B,3,4,RG24,1,8683,18.3,9,-13.6,11.1,10.1,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,C,1,2,RG24,1,8080,14.6,10,-21.8,11.2,12.4,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,C,2,3,RG24,1,7200,31,16.9,-26.2,22.9,21.5,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,C,3,4,RG24,1,8683,21.4,7.8,-12.5,11,8.9,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,D,1,2,RG24,1,8080,11.1,5.5,-22.7,8.3,11,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,D,2,3,RG244,1,7200,45.1,34.2,-42,39.1,38.2,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,D,3,4,RG24,1,8683,25.4,6.6,-11.4,11.7,8.5,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,E,1,2,RG24,1,8080,12,5.9,-18.7,8.4,10,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,E,2,3,RG24,1,7200,29.6,18.8,-28.7,24.1,23.9,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,E,3,4,RG24,1,8683,21.8,7.3,-12.3,10.9,8.7,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,F,1,2,RG24,1,8080,14.7,9.3,-17.1,11.4,12.1,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,F,2,3,RG24,1,7200,14.1,6.3,-13.7,10.5,10.4,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,F,3,4,RG24,1,8683,20.3,10.7,-16.4,13,12.2,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,1,A,C,RG24,1,6703,8,4.7,-12,7.5,8.7,-0.2,0.7,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,1,C,D,RG24,1,4853,2.9,3.7,-5.9,5,6.3,0.3,0.1,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,1,D,E,RG24,1,4903,5.3,2.8,-5.7,5.7,5.9,0.6,-0.3,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,1,E,F,RG24,1,4535,4.3,3.4,-3.4,5.7,5.4,-0.5,0.9,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,2,A,B,RG24,1,2018,7.5,-1.8,3.7,5.8,-5.4,12.5,-12.5,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,2,B,C,RG24,1,4685,-3.7,2.4,-7,-0.3,4.3,-4.3,4.4,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,2,C,D,RG24,1,4853,4.3,5.5,-6.9,4.3,5.4,0.6,-0.3,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,2,D,E,RG24,1,4903,7.6,6.7,-6.9,7.8,7.5,-0.1,0.6,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,2,E,F,RG24,1,4535,3.1,1.5,-1.5,2.3,1.6,-1.3,1.4,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,2A,A,B,RB24,1,2018,0.1,0.7,0,1.5,1.2,53.5,-53.4,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,3,B,C,RG24,1,4685,2.1,1.6,-3.1,1.9,2.3,1.4,-1.3,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,3,C,D,RG24,1,4853,4.3,5.7,-6.8,4.4,5.4,0.8,-0.5,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,3,D,E,RG24,1,4903,7.8,6.7,-6.8,7.9,7.5,-0.3,0.8,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,3,E,F,RG24,1,4535,3.5,1.6,-1.2,2.5,1.5,-1.4,1.5,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,4,B,C,RG24,1,4685,4.2,3,-5.3,5.3,5.8,0.8,-0.5,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,4,C,D,RG24,1,4853,4.9,3.3,-4.7,5.7,5.6,0.2,0.2,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,4,D,E,RG24,1,4903,5.9,3,-5,6,5.7,0.4,-0.1,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,4,E,F,RG24,1,4535,5.3,3.3,-2.8,6.1,5.1,-0.5,0.8,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,A,1,1A,2G39,1,3210,88.7,12.3,92.1,69,-43.7,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,A,1A,2,2G39,1,4870,-92.1,73.2,-77.4,-2.8,65.9,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,A,2,2A,2B24,1,2833,1.8,7.6,-1.1,12.5,12.2,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,B,2,2A,2GB39,1,2833,0,43.6,62,35,12.8,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,B,2A,3,2GB39,1,4368,-62,13.7,-113.1,-15.4,61.8,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,B,3,4,2G40,1,8683,114.9,62.3,-54,62.3,50.1,2,-2,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,C,1A,2,2G39,1,4870,7.1,56.4,-72.1,26.7,53.4,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,C,2,3,2G40,1,7200,84.6,45.2,-134.6,58,71.9,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,C,3,4,2G49,1,8683,163.4,134.4,-60.1,98.4,71.7,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,D,1,1A,2G39,1,3210,54.5,13.6,46.6,43.2,-12.7,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,D,1A,2,2G39,1,4870,-46.6,47.9,-110.6,19.2,70.4,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,D,2,3,2G40,1,7200,108.9,35.9,-135.7,62.7,70.1,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,D,3,4,2G49,1,8683,166.7,149.4,-67.9,103.6,79.5,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,E,1,2,2G40,1,8080,69.6,108,-137.7,67.2,88.3,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,E,2,3,2G40,1,7200,119.4,30.4,-125.5,63.3,65,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,E,3,4,2G49,1,8683,165.2,148.4,-76.3,102.1,85.5,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,F,1,2,2G39,1,8080,46.9,54.2,-81.8,37.8,53.4,0.6,-0.6,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,F,2,3,2G39,1,7200,68,22.5,-78.1,41.3,44.1,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,F,3,4,2G39,1,8683,105.9,75.4,-65.3,63,55.5,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,1,A,C,2G39,1,6700,48.9,74.8,-70.1,50.7,52.5,-0.7,0.7,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,1,C,D,2G29,1,4850,15.7,-1.7,-5,9,4.6,0.6,-0.6,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,1,D,E,2G29,1,4900,12.4,11.4,-20.2,20.5,23.7,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,1,E,F,2G30,1,4533,11.5,3.6,-13.1,17.9,10.4,-0.9,0.9,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,1A,A,C,2GB40,1,6700,0,88.6,-133.6,46.4,83.6,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,1A,C,D,2GB40,1,4850,122.4,-38.5,0,43.9,-6.6,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,2,A,B,2G39,1,2017,44.5,8.3,54,55.9,-41.8,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,2,B,C,2G39,1,4683,-54,32.7,-62.9,6.9,56.5,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,2,C,D,2G30,1,4850,37.7,9.4,-22.2,35.5,29.1,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,2,D,E,2G29,1,4900,22.6,13,-24.5,29.4,30.2,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,2,E,F,2G39,1,4533,18.8,8.9,-27.3,26.2,29.9,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,2A,A,B,2B24,1,2017,0.2,1.6,0,3.2,2.7,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,3,B,C,2G39,1,4683,14.1,33.7,-32.3,28.8,36.3,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,3,C,D,2G30,1,4850,27.2,11.4,-24.4,31.1,30,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,3,D,E,2G30,1,4900,24.3,13.4,-24.8,30.7,31,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,3,E,F,2G39,1,4533,20.8,9.3,-26.6,27.7,30.2,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,4,B,C,2G30,1,4683,16,13.2,-21.3,21,27.5,0.1,-0.1,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,4,C,D,2G29,1,4850,12.6,1.7,-9.4,16.3,12.4,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,4,D,E,2G29,1,4900,18,12.1,-21.6,24.8,26.2,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,4,E,F,2G30,1,4533,19.8,8.9,-17.5,24.3,23.2,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,A,1,2,FG1,1,8080,21.9,49.5,-72,38.8,51.3,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,A,2,2A,FG1,1,2833,58.6,-17.6,0.1,35,-6,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,B,2,2A,FG1,1,2833,0,35.1,46.8,33.1,1.1,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,B,2A,3,FG1,1,4368,-46.8,-2.2,-106.9,-10.7,58.3,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,B,3,4,FG1,1,8683,108.3,50.5,-13.4,59.6,37.6,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,C,1,1A,FG1,1,3210,5.7,-0.3,-24.1,10.7,22.6,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,C,1A,2,FG1,1,4870,27.3,21.2,1.2,32.4,20.3,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,C,3,3A,FG1,1,6300,10.4,33.8,-37.5,30.2,41,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,C,3A,4,FG1,1,2383,37.5,-19,-8.9,19.4,-6.8,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,D,1,1A,FG4,1,3210,10.8,5.5,-31.3,21.3,35.7,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,D,1A,2,FG1,1,4870,31.3,17.3,-3.1,35.3,20.4,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,D,3,3A,FG1,1,6300,11.8,33.4,-36.8,30.5,40.7,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,D,3A,4,FG1,1,2383,36.8,-19.7,-11,18.2,-5.6,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,E,1,1A,FG4,1,3210,14,99,-37.2,81.9,116.9,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,E,1A,2,FG1,1,4870,37.2,13.3,-5.1,36.1,19.6,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,E,3,4,FG1,1,8683,20.3,87.3,-24.2,47.9,48.7,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,F,1,1A,FG2,1,2460,8.4,6.3,-28.6,23.3,41.5,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,F,1A,2,FG1,1,5620,28.6,14.9,-35.1,33.6,31.8,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,F,2,3,FG1,1,7200,33.1,20,-80.2,33.4,46.5,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,F,3,4,FG1,1,8683,87.6,58.5,-17.9,56.7,40.5,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,1,A,C,FG3,1,6700,10.8,33.4,-49.8,29.6,41.4,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,1,C,D,FG3,1,4850,39.8,6.1,-14.8,30.3,20,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,1,D,E,FG4,1,4900,15,27.5,-66,37.5,58.4,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,1,E,F,FG2,1,4533,62.9,57.4,-1.5,69.5,55.1,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,1A,D,E,FG4,1,4900,0,61,0,45.8,45.8,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,2,A,B,FG3,1,2017,14.5,32,67.6,49.8,-30.9,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,2,B,C,FG3,1,4683,-67.6,28.9,-71,-2.2,53.7,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,2,C,D,FG3,1,4850,62.5,0.9,-0.9,37.7,12.3,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,2,E,F,FG3,1,4533,0.5,26.2,-3.9,22.5,23.9,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,2A,A,B,FB2,1,2017,0.3,5.4,0,9.6,9.6,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,3,B,C,FG3,1,4683,3,13,-31.8,17.9,30.2,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,3,C,D,FG3,1,4850,30.3,16.5,-2,30.8,19.2,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,3,E,F,FG3,1,4533,1.3,26.2,-3.2,22.8,23.6,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,3A,C,D,FB1,1,4850,0,103.4,0,72.5,83.3,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,4,B,C,FG3,1,4683,3.5,11.6,-35.6,17.3,31.1,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,4,C,D,FG2,1,4850,34.5,84.7,-26.5,79.9,87.4,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,4,D,E,FG3,1,4900,27.6,8.2,-24.2,26.2,24.8,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,4,E,F,FG3,1,4533,24.3,16.3,-1.5,28.4,18.3,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=梁初期応力表,case=DSX-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
層,ﾌﾚｰﾑ,軸－軸,,符号,分割,部材長,左端M,中央M,右端M,左端Q,右端Q,左端N,右端N,左端T,右端T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,№,mm,kNm,kNm,kNm,kN,kN,kN,kN,kNm,kNm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,A,1,2,RG24,1,8080,19.3,9.9,-15.8,12.6,11.3,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,A,2,2A,RB24,1,2833,0.4,1.7,-0.3,2.7,2.6,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,B,2,2A,RGB24,1,2833,0,5.4,7.5,4.7,0.7,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,B,2A,3,RGB24,1,4368,-7.5,2.4,-15.7,-0.2,10.3,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,B,3,4,RG24,1,8683,18.3,9,-13.6,11.1,10.1,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,C,1,2,RG24,1,8080,14.6,10,-21.8,11.2,12.4,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,C,2,3,RG24,1,7200,31,16.9,-26.2,22.9,21.5,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,C,3,4,RG24,1,8683,21.4,7.8,-12.5,11,8.9,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,D,1,2,RG24,1,8080,11.1,5.5,-22.7,8.3,11,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,D,2,3,RG244,1,7200,45.1,34.2,-42,39.1,38.2,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,D,3,4,RG24,1,8683,25.4,6.6,-11.4,11.7,8.5,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,E,1,2,RG24,1,8080,12,5.9,-18.7,8.4,10,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,E,2,3,RG24,1,7200,29.6,18.8,-28.7,24.1,23.9,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,E,3,4,RG24,1,8683,21.8,7.3,-12.3,10.9,8.7,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,F,1,2,RG24,1,8080,14.7,9.3,-17.1,11.4,12.1,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,F,2,3,RG24,1,7200,14.1,6.3,-13.7,10.5,10.4,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,F,3,4,RG24,1,8683,20.3,10.7,-16.4,13,12.2,0,0,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,1,A,C,RG24,1,6703,8,4.7,-12,7.5,8.7,-0.2,0.7,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,1,C,D,RG24,1,4853,2.9,3.7,-5.9,5,6.3,0.3,0.1,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,1,D,E,RG24,1,4903,5.3,2.8,-5.7,5.7,5.9,0.6,-0.3,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,1,E,F,RG24,1,4535,4.3,3.4,-3.4,5.7,5.4,-0.5,0.9,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,2,A,B,RG24,1,2018,7.5,-1.8,3.7,5.8,-5.4,12.5,-12.5,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,2,B,C,RG24,1,4685,-3.7,2.4,-7,-0.3,4.3,-4.3,4.4,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,2,C,D,RG24,1,4853,4.3,5.5,-6.9,4.3,5.4,0.6,-0.3,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,2,D,E,RG24,1,4903,7.6,6.7,-6.9,7.8,7.5,-0.1,0.6,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,2,E,F,RG24,1,4535,3.1,1.5,-1.5,2.3,1.6,-1.3,1.4,0,0,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
